Method,Image,Entropy,AG,VIF,Variance,SF,CC,QCV
RFN-Nest,15.png,7.033267807377807,1.8006710097957217,0.5226065761790449,42.957670976394674,4.042741527894187,0.6080512419641184,0.4766076322897665
RFN-Nest,16.png,6.550731416059918,2.1814368029822435,0.5343837571870731,30.316338569087318,5.042935462557096,0.42323014053967234,0.6729492579389573
RFN-Nest,17.png,6.998823252307123,1.822234776562804,0.5225666598271506,44.119249939187576,4.6231489576106215,0.6040987151069439,0.5884002019039618
RFN-Nest,18.png,6.543817071351663,2.1644341083569176,0.5218972686196099,31.463131585056466,5.0010311440880715,0.5104563931271641,0.40912498044217555
RFN-Nest,19.png,7.270479449747742,1.5333854419817647,0.523328877761204,40.50938825380957,3.8472933735998005,0.28363562608684145,1.1376655510913811
RFN-Nest,20.png,6.947164063085014,1.4329815553965088,0.5337227514355547,34.2878226926596,3.4849225070036045,0.46351325300845486,0.834230972993656
RFN-Nest,21.png,7.025173301968592,3.1906238892997383,0.47828200266414583,31.761814443065514,6.2851448749420396,0.6320385625860575,0.5555895264981215
RFN-Nest,22.png,7.5397177078181015,1.6902089099836732,0.6384775405857677,51.37974392261369,3.7053382512879947,0.39018031482067594,0.5572844574816315
RFN-Nest,23.png,7.494670868635428,2.1878833356908145,0.6403108015960062,45.74284353359351,4.692059256367053,0.3820909038994478,1.5744614474160095
RFN-Nest,24.png,7.502326812805904,2.228124924956074,0.7203101241027279,45.937552267673865,4.989824109802896,0.49620251133694804,1.0030233283759256
RFN-Nest,25.png,7.438931137926847,2.662980991361549,0.6367937981371449,42.85174060584895,5.878945742093459,0.4195270030683015,0.5002859209166969
RFN-Nest,26.png,7.054686851170411,1.464196650649977,0.5431373671095668,36.82682148949741,3.4746411679432474,0.3145444145127727,1.0443285895827916
RFN-Nest,27.png,7.497701583915979,1.956152738102208,0.649748956449975,47.65344605990575,4.125487900208495,0.4494296579051523,0.40867607034359654
RFN-Nest,28.png,6.591965624392362,1.3899170566210628,0.5940665243317438,30.699591606698572,3.29633080295437,0.27827550484106794,0.2859432891200421
RFN-Nest,29.png,6.556809024707425,1.6697952013422546,0.45737861537716584,24.866485144335545,3.572137031856618,0.22270930214092027,0.40927951730317674
RFN-Nest,30.png,7.070038833497987,2.531940096959789,0.5044915431936705,35.054606472341035,5.369951307583537,0.5621877255100438,0.16936418424088587
RFN-Nest,31.png,6.738661681638142,2.1903646143465108,0.4722139727434009,31.433122073739007,4.595921209043827,0.30177582351621124,0.3633352124363135
RFN-Nest,32.png,7.358413927380308,2.086531600174835,0.5464137478869272,57.123433474327584,5.846028983782529,0.7504000607078778,0.6258217535049181
RFN-Nest,33.png,7.1971796920852835,1.7018450269157885,0.7218345422725988,36.49495982809998,3.6709109577586374,0.3651917242107303,0.02343154096313918
RFN-Nest,34.png,7.212827489233778,3.581304992815332,0.6264282034072458,36.83514351721483,6.768878254668587,0.7051139852265849,27.341052551403546
RFN-Nest,35.png,6.842274874595306,3.293043014659484,0.48850729460717623,35.12009610007698,7.037326683556908,0.6404999956901325,28.71434484268725
RFN-Nest,36.png,6.76620128126571,2.316790526389409,0.5550631414760805,26.765701832410688,4.5706817148019985,0.7329114877787077,9.196952869515238
RFN-Nest,37.png,6.420532462079751,2.7665674144991836,0.8011726613706138,29.568340167894526,5.814575212261254,0.4906361307831641,209.64334831522876
RFN-Nest,38.png,6.950094538644677,2.4102927589483207,0.5711951633613237,31.833527764824197,5.507559600072986,0.548214978127972,0.2029350296421292
RFN-Nest,39.png,7.089833435136201,3.6028859307020213,0.494951594276176,33.95646591739904,7.733180354672999,0.48417080219013536,0.2540641599006637
RFN-Nest,40.png,7.11556976302176,2.609169600351109,0.49687566478989886,38.63818931696406,5.587130963826438,0.6960030483526031,0.37070404187600764
RFN-Nest,41.png,6.520499150178815,4.246291997658654,0.40376590020805103,31.461977137110797,9.919132509851693,0.44222813836870517,13.236632246040553
RFN-Nest,42.png,5.841609108183922,1.510157747924187,0.5751882509801343,20.035863399315645,4.738545308315625,0.6785902980306198,3.770594291908871
RFN-Nest,Average,6.9631738754916315,2.6692972296177495,0.5625489780398178,36.89698187359394,5.874477557627268,0.523542934216458,20.75649406221202
RFN-Nest,StdDev,0.3663616748346878,1.1494318227663358,0.1055832745162291,8.749176939529804,2.2799314434208746,0.15210629191729846,64.28131825422844
